MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.leviton.com/products/r50-0sl13-000,https://www.leviton.com/documents/r50-0sl13-000-datasheet.pdf,https://www.distributor-direct.com/item/r50-0sl13-000,,,,R50-0SL13-000,,,,R50-0SL13-000,R50-0SL13-000,T50-0SL13000 1G Wallplate SS - Blank,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R50-0SL13-000,,,"- Brand: Leviton
- Model/MPN: R50-0SL13-000
- Voltage: Rating",LEVIT UNKNOWN R50-0SL1,Leviton UNKNOWN R50-0SL13-000 Rating,The Leviton UNKNOWN (MPN: R50-0SL13-000) is engineered for standard industrial applications. It features a voltage of Rating.,High-quality Leviton UNKNOWN. Engineered with premium materials for durability.,Discover the reliability of the Leviton UNKNOWN. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.leviton.com/documents/r50-0sl13-000-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.leviton.com/products/r52-0pj13-00w,https://www.leviton.com/documents/r52-0pj13-00w-datasheet.pdf,https://www.distributor-direct.com/item/r52-0pj13-00w,,,,R52-0PJ13-00W,,,,R52-0PJ13-00W,R52-0PJ13-00W,R520PJ1300W 1G Wallplate Wh - Blank,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton,,R52-0PJ13-00W,,,"- Brand: Leviton
- Model/MPN: R52-0PJ13-00W
- Voltage: Rating",LEVIT UNKNOWN R52-0PJ1,Leviton UNKNOWN R52-0PJ13-00W Rating,The Leviton UNKNOWN (MPN: R52-0PJ13-00W) is engineered for standard industrial applications. It features a voltage of Rating.,High-quality Leviton UNKNOWN. Engineered with premium materials for durability.,Discover the reliability of the Leviton UNKNOWN. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.leviton.com/documents/r52-0pj13-00w-datasheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,XOU2470BCGS,,,,XOU2470BCGS,XOU2470BCGS,XOU2470BCGS Tall Beverage Center SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,XOU2470BCGS,,,- Model/MPN: XOU2470BCGS,GENER Beverage Center XOU2470B,Generic Beverage Center XOU2470BCGS,The Generic Beverage Center (MPN: XOU2470BCGS) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Beverage Center. Engineered with premium materials for durability.,Discover the reliability of the Generic Beverage Center. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Beverage Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,XOU24BCGSR,,,,XOU24BCGSR,XOU24BCGSR,XOU24BCGSR Beverage Center SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,XOU24BCGSR,,,- Model/MPN: XOU24BCGSR,GENER Beverage Center XOU24BCG,Generic Beverage Center XOU24BCGSR,The Generic Beverage Center (MPN: XOU24BCGSR) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Beverage Center. Engineered with premium materials for durability.,Discover the reliability of the Generic Beverage Center. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Beverage Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,XOU24WDZGBR,,,,XOU24WDZGBR,XOU24WDZGBR,XOU24WDZGBR Beverage Center Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,XOU24WDZGBR,,,- Model/MPN: XOU24WDZGBR,GENER Beverage Center XOU24WDZ,Generic Beverage Center XOU24WDZGBR,The Generic Beverage Center (MPN: XOU24WDZGBR) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Beverage Center. Engineered with premium materials for durability.,Discover the reliability of the Generic Beverage Center. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Beverage Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CDAAS3PD3,Appliances,,Coffee Makers,C7CDAAS3PD3,C7CDAAS3PD3,C7CDAAS3PD3 Café Drip Coffee Maker MB,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDAAS3PD3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CDAAS3PD3,GENER Coffee / Espres C7CDAAS3,Generic Coffee / Espresso Maker C7CDAAS3PD3,The Generic Coffee / Espresso Maker (MPN: C7CDAAS3PD3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CDAAS4PW3,Appliances,,Coffee Makers,C7CDAAS4PW3,C7CDAAS4PW3,C7CDAAS4PW3 Café Drip Coffee Maker MW,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDAAS4PW3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CDAAS4PW3,GENER Coffee / Espres C7CDAAS4,Generic Coffee / Espresso Maker C7CDAAS4PW3,The Generic Coffee / Espresso Maker (MPN: C7CDAAS4PW3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CDABS2RS3,Appliances,,Coffee Makers,C7CDABS2RS3,C7CDABS2RS3,C7CDABS2RS3 Cafe Coffee Maker,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDABS2RS3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CDABS2RS3,GENER Coffee / Espres C7CDABS2,Generic Coffee / Espresso Maker C7CDABS2RS3,The Generic Coffee / Espresso Maker (MPN: C7CDABS2RS3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CDABS3RD3,Appliances,,Coffee Makers,C7CDABS3RD3,C7CDABS3RD3,C7CDABS3RD3 Café Coffee Maker MB,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDABS3RD3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CDABS3RD3,GENER Coffee / Espres C7CDABS3,Generic Coffee / Espresso Maker C7CDABS3RD3,The Generic Coffee / Espresso Maker (MPN: C7CDABS3RD3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CDABS4RW3,Appliances,,Coffee Makers,C7CDABS4RW3,C7CDABS4RW3,C7CDABS4RW3 Café Coffee Maker MW,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CDABS4RW3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CDABS4RW3,GENER Coffee / Espres C7CDABS4,Generic Coffee / Espresso Maker C7CDABS4RW3,The Generic Coffee / Espresso Maker (MPN: C7CDABS4RW3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CEBBS2RS3,Appliances,,Coffee Makers,C7CEBBS2RS3,C7CEBBS2RS3,C7CEBBS2RS3 Cafe Auto Espresso Machine SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CEBBS2RS3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CEBBS2RS3,GENER Coffee / Espres C7CEBBS2,Generic Coffee / Espresso Maker C7CEBBS2RS3,The Generic Coffee / Espresso Maker (MPN: C7CEBBS2RS3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CEBBS4RW3,Appliances,,Coffee Makers,C7CEBBS4RW3,C7CEBBS4RW3,C7CEBBS4RW3 Café Auto Espresso Machine Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CEBBS4RW3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CEBBS4RW3,GENER Coffee / Espres C7CEBBS4,Generic Coffee / Espresso Maker C7CEBBS4RW3,The Generic Coffee / Espresso Maker (MPN: C7CEBBS4RW3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CESAS2RS3,Appliances,,Coffee Makers,C7CESAS2RS3,C7CESAS2RS3,C7CESAS2RS3 Café Espresso SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CESAS2RS3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CESAS2RS3,GENER Coffee / Espres C7CESAS2,Generic Coffee / Espresso Maker C7CESAS2RS3,The Generic Coffee / Espresso Maker (MPN: C7CESAS2RS3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CESAS3RD3,Appliances,,Coffee Makers,C7CESAS3RD3,C7CESAS3RD3,C7CESAS3RD3 Café Espresso Machine MB,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CESAS3RD3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CESAS3RD3,GENER Coffee / Espres C7CESAS3,Generic Coffee / Espresso Maker C7CESAS3RD3,The Generic Coffee / Espresso Maker (MPN: C7CESAS3RD3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,C7CESAS4RW3,Appliances,,Coffee Makers,C7CESAS4RW3,C7CESAS4RW3,C7CESAS4RW3 Cafe Espresso Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,C7CESAS4RW3,,Appliances & Consumer Electronics > Kitchen Appliances > Coffee Makers,- Model/MPN: C7CESAS4RW3,GENER Coffee / Espres C7CESAS4,Generic Coffee / Espresso Maker C7CESAS4RW3,The Generic Coffee / Espresso Maker (MPN: C7CESAS4RW3) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Coffee / Espresso Maker. Engineered with premium materials for durability.,Discover the reliability of the Generic Coffee / Espresso Maker. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee / Espresso Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,WOSP30100SS,,,,WOSP30100SS,WOSP30100SS,WOSP30100SS Beko Wall Oven SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,WOSP30100SS,,,- Model/MPN: WOSP30100SS,GENER Wall Oven WOSP3010,Generic Wall Oven WOSP30100SS,The Generic Wall Oven (MPN: WOSP30100SS) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Wall Oven. Engineered with premium materials for durability.,Discover the reliability of the Generic Wall Oven. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Oven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MSER2090S,Appliances,,Microwaves,MSER2090S,MSER2090S,MSER2090S LG Microwave SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,MSER2090S,,Appliances & Consumer Electronics > Kitchen Appliances > Microwaves,- Model/MPN: MSER2090S,GENER Microwave MSER2090,Generic Microwave MSER2090S,The Generic Microwave (MPN: MSER2090S) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Microwave. Engineered with premium materials for durability.,Discover the reliability of the Generic Microwave. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Microwave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
